0.000000   0.269758
1.000000   0.279757
2.000000   0.290168
3.000000   0.301017
4.000000   0.312334
5.000000   0.324147
6.000000   0.336491
7.000000   0.349403
8.000000   0.362922
9.000000   0.377092
10.000000   0.391962
11.000000   0.407584
12.000000   0.424018
13.000000   0.441328
14.000000   0.459586
15.000000   0.478873
16.000000   0.499277
17.000000   0.520898
18.000000   0.543850
19.000000   0.568258
20.000000   0.594266
21.000000   0.622036
22.000000   0.651753
23.000000   0.683631
24.000000   0.717913
25.000000   0.754881
26.000000   0.794865
27.000000   0.838249
28.000000   0.885485
29.000000   0.937111
30.000000   0.993769
31.000000   1.056229
32.000000   1.125433
33.000000   1.202534
34.000000   1.288964
35.000000   1.386524
36.000000   1.497511
37.000000   1.624898
38.000000   1.772607
39.000000   1.945914
40.000000   2.152094
41.000000   2.401462
42.000000   2.709137
43.000000   3.098208
44.000000   3.605747
45.000000   4.295215
46.000000   5.284757
47.000000   6.821124
48.000000   9.512431
49.000000   15.279331
50.000000   32.114274
50.000000   32.114274
50.100000   64.867338
50.200000   64.549037
50.300000   63.452681
50.400000   61.572521
50.500000   58.891517
50.600000   55.380266
50.700000   50.996621
50.800000   45.686139
50.900000   39.383381
51.000000   32.114274
51.000000   32.114274
52.000000   15.279331
53.000000   9.512431
54.000000   6.821124
55.000000   5.284757
56.000000   4.295215
57.000000   3.605747
58.000000   3.098208
59.000000   2.709137
60.000000   2.401462
61.000000   2.152094
62.000000   1.945914
63.000000   1.772607
64.000000   1.624898
65.000000   1.497511
66.000000   1.386524
67.000000   1.288964
68.000000   1.202534
69.000000   1.125433
70.000000   1.056229
71.000000   0.993769
72.000000   0.937111
73.000000   0.885485
74.000000   0.838249
75.000000   0.794865
76.000000   0.754881
77.000000   0.717913
78.000000   0.683631
79.000000   0.651753
80.000000   0.622036
81.000000   0.594266
82.000000   0.568258
83.000000   0.543850
84.000000   0.520898
85.000000   0.499277
86.000000   0.478873
87.000000   0.459586
88.000000   0.441328
89.000000   0.424018
90.000000   0.407584
91.000000   0.391962
92.000000   0.377092
93.000000   0.362922
94.000000   0.349403
95.000000   0.336491
96.000000   0.324147
97.000000   0.312334
98.000000   0.301017
99.000000   0.290168
100.000000   0.279757
