0.000000   0.279757
0.100000   0.779445
0.200000   0.764011
0.300000   0.738472
0.400000   0.702827
0.500000   0.657078
0.600000   0.601223
0.700000   0.535264
0.800000   0.459200
0.900000   0.373032
1.000000   0.278782
1.000000   0.278782
2.000000   0.279620
3.000000   0.279243
4.000000   0.278662
5.000000   0.277879
6.000000   0.276897
7.000000   0.275719
8.000000   0.274350
9.000000   0.272794
10.000000   0.271057
11.000000   0.269144
12.000000   0.267063
13.000000   0.264819
14.000000   0.262420
15.000000   0.259873
16.000000   0.257185
17.000000   0.254365
18.000000   0.251421
19.000000   0.248360
20.000000   0.245191
21.000000   0.241921
22.000000   0.238559
23.000000   0.235112
24.000000   0.231588
25.000000   0.227995
26.000000   0.224340
27.000000   0.220630
28.000000   0.216872
29.000000   0.213072
30.000000   0.209238
31.000000   0.205374
32.000000   0.201488
33.000000   0.197584
34.000000   0.193667
35.000000   0.189743
36.000000   0.185816
37.000000   0.181890
38.000000   0.177970
39.000000   0.174059
40.000000   0.170160
41.000000   0.166278
42.000000   0.162414
43.000000   0.158572
44.000000   0.154754
45.000000   0.150963
46.000000   0.147200
47.000000   0.143468
48.000000   0.139768
49.000000   0.136101
50.000000   0.132470
51.000000   0.128875
52.000000   0.125317
53.000000   0.121797
54.000000   0.118317
55.000000   0.114876
56.000000   0.111475
57.000000   0.108115
58.000000   0.104796
59.000000   0.101519
60.000000   0.098282
61.000000   0.095088
62.000000   0.091935
63.000000   0.088824
64.000000   0.085755
65.000000   0.082727
66.000000   0.079741
67.000000   0.076795
68.000000   0.073891
69.000000   0.071027
70.000000   0.068203
71.000000   0.065420
72.000000   0.062675
73.000000   0.059970
74.000000   0.057304
75.000000   0.054676
76.000000   0.052086
77.000000   0.049533
78.000000   0.047017
79.000000   0.044538
80.000000   0.042094
81.000000   0.039686
82.000000   0.037313
83.000000   0.034975
84.000000   0.032670
85.000000   0.030399
86.000000   0.028160
87.000000   0.025954
88.000000   0.023780
89.000000   0.021638
90.000000   0.019526
91.000000   0.017445
92.000000   0.015393
93.000000   0.013371
94.000000   0.011378
95.000000   0.009413
96.000000   0.007477
97.000000   0.005567
98.000000   0.003685
99.000000   0.001830
100.000000   0.000000
