0.000000   -0.000909
1.000000   0.000000
2.000000   0.000901
3.000000   0.001795
4.000000   0.002681
5.000000   0.003557
6.000000   0.004425
7.000000   0.005282
8.000000   0.006130
9.000000   0.006967
10.000000   0.007793
11.000000   0.008607
12.000000   0.009410
13.000000   0.010199
14.000000   0.010976
15.000000   0.011739
16.000000   0.012488
17.000000   0.013222
18.000000   0.013942
19.000000   0.014646
20.000000   0.015333
21.000000   0.016005
22.000000   0.016659
23.000000   0.017296
24.000000   0.017915
25.000000   0.018515
26.000000   0.019097
27.000000   0.019659
28.000000   0.020201
29.000000   0.020723
30.000000   0.021225
31.000000   0.021706
32.000000   0.022165
33.000000   0.022602
34.000000   0.023017
35.000000   0.023410
36.000000   0.023780
37.000000   0.024127
38.000000   0.024450
39.000000   0.024749
40.000000   0.025025
41.000000   0.025276
42.000000   0.025503
43.000000   0.025705
44.000000   0.025882
45.000000   0.026034
46.000000   0.026161
47.000000   0.026263
48.000000   0.026340
49.000000   0.026391
50.000000   0.026164
50.000000   0.026164
50.100000   0.252170
50.200000   0.227004
50.300000   0.201838
50.400000   0.176671
50.500000   0.151503
50.600000   0.126336
50.700000   0.101167
50.800000   0.075999
50.900000   0.050830
51.000000   0.026164
51.000000   0.026164
52.000000   0.026391
53.000000   0.026340
54.000000   0.026263
55.000000   0.026161
56.000000   0.026034
57.000000   0.025882
58.000000   0.025705
59.000000   0.025503
60.000000   0.025276
61.000000   0.025025
62.000000   0.024749
63.000000   0.024450
64.000000   0.024127
65.000000   0.023780
66.000000   0.023410
67.000000   0.023017
68.000000   0.022602
69.000000   0.022165
70.000000   0.021706
71.000000   0.021225
72.000000   0.020723
73.000000   0.020201
74.000000   0.019659
75.000000   0.019097
76.000000   0.018515
77.000000   0.017915
78.000000   0.017296
79.000000   0.016659
80.000000   0.016005
81.000000   0.015333
82.000000   0.014646
83.000000   0.013942
84.000000   0.013222
85.000000   0.012488
86.000000   0.011739
87.000000   0.010976
88.000000   0.010199
89.000000   0.009410
90.000000   0.008607
91.000000   0.007793
92.000000   0.006967
93.000000   0.006130
94.000000   0.005282
95.000000   0.004425
96.000000   0.003557
97.000000   0.002681
98.000000   0.001795
99.000000   0.000901
100.000000   0.000000
