0.000000   0.269758
0.100000   0.759551
0.200000   0.744422
0.300000   0.719388
0.400000   0.684449
0.500000   0.639605
0.600000   0.584857
0.700000   0.520203
0.800000   0.445646
0.900000   0.361185
1.000000   0.268801
1.000000   0.268801
2.000000   0.269629
3.000000   0.269274
4.000000   0.268726
5.000000   0.267989
6.000000   0.267063
7.000000   0.265953
8.000000   0.264662
9.000000   0.263195
10.000000   0.261556
11.000000   0.259751
12.000000   0.257786
13.000000   0.255666
14.000000   0.253398
15.000000   0.250989
16.000000   0.248445
17.000000   0.245775
18.000000   0.242985
19.000000   0.240083
20.000000   0.237076
21.000000   0.233971
22.000000   0.230777
23.000000   0.227499
24.000000   0.224146
25.000000   0.220724
26.000000   0.217241
27.000000   0.213702
28.000000   0.210115
29.000000   0.206486
30.000000   0.202821
31.000000   0.199124
32.000000   0.195403
33.000000   0.191662
34.000000   0.187906
35.000000   0.184140
36.000000   0.180369
37.000000   0.176596
38.000000   0.172825
39.000000   0.169060
40.000000   0.165305
41.000000   0.161562
42.000000   0.157835
43.000000   0.154127
44.000000   0.150439
45.000000   0.146774
46.000000   0.143134
47.000000   0.139522
48.000000   0.135938
49.000000   0.132385
50.000000   0.128863
51.000000   0.125374
52.000000   0.121920
53.000000   0.118501
54.000000   0.115117
55.000000   0.111771
56.000000   0.108461
57.000000   0.105190
58.000000   0.101957
59.000000   0.098762
60.000000   0.095607
61.000000   0.092490
62.000000   0.089413
63.000000   0.086375
64.000000   0.083376
65.000000   0.080416
66.000000   0.077496
67.000000   0.074615
68.000000   0.071772
69.000000   0.068968
70.000000   0.066202
71.000000   0.063475
72.000000   0.060785
73.000000   0.058132
74.000000   0.055516
75.000000   0.052938
76.000000   0.050395
77.000000   0.047888
78.000000   0.045417
79.000000   0.042980
80.000000   0.040579
81.000000   0.038211
82.000000   0.035877
83.000000   0.033576
84.000000   0.031308
85.000000   0.029072
86.000000   0.026868
87.000000   0.024696
88.000000   0.022554
89.000000   0.020442
90.000000   0.018361
91.000000   0.016309
92.000000   0.014286
93.000000   0.012291
94.000000   0.010325
95.000000   0.008386
96.000000   0.006475
97.000000   0.004590
98.000000   0.002731
99.000000   0.000898
100.000000   -0.000909
